RECID	HHOLDID	NOJOUR	I1	I2	I3	I4	I5	I6	I7	I8	I9	I10	I11	I12	I13	I14	I15	I16	I17	I18	I19	I20	I21	I22	I23	I24	I25	I27	I28	I30	I31	I32	I33	I34	I35
3	79	24	2	1	1	2	1	4	18	1	26	11	2	1	2	1	1	6	4	9	13	2	1	2	6	2	4	3	1	8	9	11	8	1	3
3	79	0	3	4	3	4	2	7	19	14	2	1	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	79	0	4	4	3	4	2	7	19	14	1	1	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	80	19	1	1	1	1	1	4	18	1	27	12	2	1	2	1	1	8	4	9	13	2	1	3	13	3	7	8	7	8	8	9	5	1	4
3	80	16	2	1	3	4	2	7	19	14	7	3	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	7	9	5	1	4
3	80	15	3	1	3	4	2	7	19	14	4	2	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	7	9	5	1	4
3	80	0	4	4	3	4	2	7	19	14	1	1	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	81	18	1	1	1	1	1	1	2	11	29	7	1	2	2	2	2	8	4	9	13	1	1	5	10	5	7	8	7	8	8	9	9	1	6
3	81	22	2	1	1	2	1	2	2	4	29	12	2	1	2	2	2	8	4	9	13	1	1	4	8	4	2	2	1	8	9	10	7	1	3
3	81	6	3	1	1	3	2	3	18	1	32	14	2	2	1	1	1	10	2	9	13	7	2	9	14	9	8	8	8	8	4	4	2	1	1
3	82	49	1	1	1	1	1	1	4	5	22	6	1	2	2	1	1	5	4	9	13	2	1	2	10	2	3	3	7	8	12	13	11	6	9
3	82	28	2	1	1	2	1	1	6	4	20	10	2	1	1	1	1	10	2	9	13	7	1	1	12	1	3	4	1	8	9	11	10	6	8
3	83	18	1	1	1	1	1	1	6	10	30	8	1	2	2	2	2	8	4	9	13	1	1	4	13	4	7	8	7	8	8	9	12	1	11
3	83	8	2	1	1	2	1	4	18	1	30	13	2	1	1	1	1	10	2	9	13	7	1	4	8	4	2	2	7	8	5	5	6	1	1
3	84	0	1	1	1	1	1	3	18	1	31	9	1	2	1	1	1	10	2	9	13	7	1	1	8	1	7	8	7	8	1	1	1	1	1
3	84	0	2	1	1	2	1	2	9	1	31	14	2	1	1	1	1	10	1	7	11	7	1	1	8	1	7	8	7	8	1	1	1	1	1
3	85	25	1	1	1	1	1	1	7	7	27	7	1	2	2	2	1	8	4	9	13	1	1	3	8	3	3	2	1	8	9	12	11	12	6
3	85	18	2	1	1	2	1	4	18	1	27	12	2	1	3	1	1	1	4	9	13	4	1	3	10	3	2	3	1	8	15	14	14	14	15
3	85	14	3	1	3	4	2	7	19	14	5	3	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	6	6	4	2	1
3	85	0	4	4	3	4	2	7	19	14	2	1	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	86	0	1	1	1	1	2	4	18	1	32	14	2	1	1	1	1	10	2	9	13	7	2	9	14	9	8	8	8	8	1	1	1	1	1
3	87	2	1	1	1	1	2	4	18	1	32	14	2	1	1	1	1	10	2	9	13	7	1	5	13	5	7	8	1	8	2	2	2	1	1
3	87	2	2	1	1	3	2	5	18	1	32	14	2	2	1	1	1	10	2	9	13	7	1	5	13	5	7	8	1	8	2	2	2	1	1
3	88	15	1	1	1	1	2	1	9	5	30	8	1	1	2	1	1	8	4	9	13	2	1	2	13	2	4	3	7	8	7	9	9	1	4
3	89	34	1	1	1	1	1	1	5	7	27	7	1	2	2	2	5	8	4	9	13	1	1	2	10	2	2	2	7	8	11	13	10	1	2
3	89	8	2	1	1	2	1	4	18	1	27	12	2	1	2	5	5	8	4	9	13	8	1	2	10	2	2	1	7	8	15	14	14	14	15
3	89	6	3	1	3	4	2	7	19	14	8	3	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	4	4	7	1	1
3	89	2	4	1	3	4	2	7	19	14	6	3	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	2	2	7	1	1
3	90	27	1	1	2	1	1	6	18	13	28	7	1	2	5	5	5	9	3	8	12	8	3	8	13	8	7	7	7	7	15	14	14	14	15
3	90	18	2	1	1	2	1	1	18	13	28	12	2	1	1	1	1	10	2	9	13	7	1	2	4	2	2	2	7	8	8	9	7	7	6
3	90	0	3	3	2	3	2	6	18	13	21	11	2	2	5	5	5	9	3	8	12	8	3	8	13	8	7	7	7	7	15	14	14	14	15
3	90	35	4	1	1	3	2	1	6	1	17	5	1	2	2	2	2	3	4	9	13	1	1	3	8	3	2	2	1	8	11	13	11	9	14
3	91	0	1	1	1	1	2	2	10	3	29	12	2	1	1	1	1	10	2	9	13	7	1	2	8	2	4	3	2	2	1	1	1	1	1
3	92	2	1	1	1	1	1	1	10	2	27	7	1	2	1	1	1	10	2	9	13	7	1	4	8	4	1	8	7	8	2	2	2	1	6
3	92	4	2	1	1	2	1	4	18	1	25	11	2	1	1	1	1	10	2	9	13	7	1	8	13	8	7	8	7	8	3	3	4	7	1
3	92	0	3	4	3	4	2	7	19	14	2	1	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	92	0	4	4	3	4	2	7	19	14	1	1	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	92	0	5	4	3	4	2	7	19	14	1	1	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	92	2	6	1	1	3	1	1	9	2	23	6	1	2	1	1	1	10	2	9	13	7	1	4	10	4	1	8	5	8	2	2	2	1	6
3	93	21	1	1	1	1	1	1	9	6	26	6	1	2	2	2	1	8	4	9	13	1	1	3	6	3	7	8	7	8	9	10	11	1	10
3	93	11	2	1	1	2	1	4	18	1	26	11	2	1	2	2	1	5	4	9	13	1	1	4	8	4	3	3	7	8	6	7	7	1	6
3	93	0	3	4	3	4	2	7	19	14	1	1	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	94	20	1	1	1	1	1	1	9	8	27	7	1	2	2	1	1	8	4	9	13	2	1	4	5	4	1	8	1	8	7	8	3	1	4
3	94	16	2	1	1	2	1	4	18	1	27	12	2	1	1	1	1	10	2	9	13	7	1	4	5	4	1	8	1	8	6	7	3	1	4
3	94	0	3	4	3	4	2	7	19	14	1	1	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	94	0	4	4	3	4	2	7	19	14	1	1	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	95	0	1	3	2	1	1	6	18	13	31	9	1	2	5	5	5	9	3	8	12	8	3	8	13	8	7	7	7	7	15	14	14	14	15
3	95	2	2	1	1	2	1	2	10	1	30	13	2	1	1	1	1	10	2	9	13	7	1	4	8	4	3	2	2	1	2	2	2	2	4
3	95	14	3	1	1	3	2	1	10	7	27	7	1	2	1	1	1	10	2	9	13	7	1	2	4	2	2	7	2	2	7	9	5	8	8
3	95	10	4	1	1	3	2	1	9	4	25	11	2	2	1	1	1	10	2	9	13	7	1	1	4	1	3	2	2	7	6	6	3	1	1
3	96	26	1	1	1	1	2	1	1	6	29	7	1	1	1	1	1	10	2	9	13	7	1	1	3	1	2	2	1	8	9	12	5	7	1
3	97	4	1	1	1	1	1	1	1	7	28	7	1	2	2	2	2	8	4	9	13	1	1	1	4	1	4	2	2	2	3	3	2	1	6
3	97	4	2	1	1	2	1	2	6	1	28	12	2	1	1	1	1	10	2	9	13	7	1	2	5	2	4	2	7	8	2	2	2	2	1
3	97	15	3	1	1	3	2	1	7	1	17	10	2	2	2	2	2	2	4	9	13	1	1	2	5	2	4	2	7	8	7	8	4	1	7
3	98	13	1	1	1	1	2	3	18	1	32	14	2	1	1	1	1	10	2	9	13	7	1	3	3	3	3	2	7	8	6	6	3	4	3
3	99	2	1	1	1	1	1	3	18	1	31	9	1	2	1	1	1	10	2	9	13	7	1	4	4	4	2	2	2	1	1	1	1	1	1
3	99	0	2	1	1	2	1	3	18	1	32	14	2	1	5	5	5	10	2	9	13	8	2	9	14	9	8	8	8	8	1	1	1	1	1
3	100	2	1	1	1	1	1	1	9	5	29	7	1	2	1	1	1	10	2	9	13	7	1	1	3	1	3	2	2	2	1	1	1	1	1
3	100	0	2	3	2	2	1	6	18	13	28	12	2	1	5	5	5	9	3	8	12	8	3	8	13	8	7	7	7	7	15	14	14	14	15
3	101	14	1	1	1	1	1	1	10	8	27	7	1	2	1	1	1	10	2	9	13	7	1	1	8	1	3	2	7	8	6	7	3	2	3
3	101	6	2	1	1	2	1	4	18	1	26	11	2	1	1	1	1	10	2	9	13	7	1	2	7	2	3	2	7	8	4	4	3	2	1
3	101	8	3	1	3	4	2	7	19	14	9	3	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	4	4	3	2	1
3	101	10	4	1	3	4	2	7	19	14	6	3	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	5	5	3	2	1
3	101	0	5	4	3	4	2	7	19	14	1	1	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	102	12	1	1	1	1	1	1	5	8	26	6	1	2	3	1	1	1	4	9	13	4	1	2	6	2	2	2	1	8	6	6	4	1	3
3	102	29	2	1	1	2	1	2	6	1	26	11	2	1	2	1	2	8	4	9	13	2	1	1	8	1	2	3	2	1	10	12	5	1	4
3	102	9	3	1	3	4	2	7	19	14	5	3	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	6	6	2	1	2
3	102	0	4	4	3	4	2	7	19	14	2	1	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	103	2	1	1	1	1	2	4	18	1	32	14	2	1	1	1	1	10	2	9	13	7	1	4	6	4	2	3	1	8	2	2	2	1	4
3	104	16	1	1	1	1	1	1	1	9	29	7	1	2	2	1	2	8	4	9	13	2	1	1	4	1	2	3	2	1	7	8	3	1	2
3	104	24	2	1	1	2	1	1	6	4	28	12	2	1	2	1	2	6	4	9	13	2	1	2	6	2	7	8	2	1	9	11	5	1	3
3	105	6	1	1	1	1	1	5	11	1	28	7	1	2	2	2	2	8	4	9	13	1	1	3	8	3	4	3	1	8	15	14	14	14	15
3	105	10	2	1	1	2	1	1	7	2	28	12	2	1	1	1	1	10	2	9	13	7	1	3	6	3	3	2	1	8	4	4	2	2	1
3	105	28	3	1	1	3	2	1	9	1	16	5	1	2	1	1	1	10	2	9	13	7	1	2	6	2	2	2	1	8	10	12	12	14	8
3	105	12	4	1	3	4	2	7	19	14	11	4	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	5	5	6	3	1
3	106	16	1	1	1	1	2	1	6	4	28	12	2	1	2	1	2	8	4	9	13	2	1	1	6	1	7	8	1	8	7	9	7	1	6
3	107	0	1	1	1	1	1	1	1	10	30	8	1	2	1	1	1	10	2	9	13	7	1	1	6	1	1	8	2	2	1	1	1	1	1
3	107	9	2	1	1	2	1	4	18	1	30	13	2	1	1	1	1	10	2	9	13	7	1	1	8	1	1	8	2	1	6	6	4	2	1
3	108	28	1	1	1	1	1	1	9	5	27	7	1	2	2	1	2	8	4	9	13	2	1	2	8	2	7	8	2	2	10	12	9	1	9
3	108	13	2	1	1	2	1	4	18	1	27	12	2	1	1	1	1	10	2	9	13	7	1	3	8	3	7	8	7	8	6	7	4	1	4
3	108	11	3	1	3	4	2	7	19	14	13	4	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	5	5	3	1	3
3	108	0	4	4	3	4	2	7	19	14	2	1	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	109	43	1	1	1	1	1	1	2	13	29	7	1	2	2	2	2	8	4	9	13	1	1	4	7	4	7	8	2	7	12	13	9	1	5
3	109	25	2	1	1	2	1	1	7	2	29	12	2	1	1	1	1	10	2	9	13	7	1	4	7	4	2	2	1	8	9	12	8	7	4
3	109	17	3	1	1	3	2	1	9	3	27	12	2	2	1	1	1	10	2	9	13	7	1	4	7	4	1	8	2	2	8	11	7	7	4
3	110	24	1	1	1	1	2	2	11	2	31	14	2	1	1	1	1	10	2	9	13	7	1	2	4	2	2	1	1	8	8	10	5	3	6
3	111	18	1	1	1	1	1	1	6	7	27	7	1	2	2	1	2	8	4	9	13	2	1	4	10	4	7	8	7	8	8	9	11	1	6
3	111	20	2	1	1	2	1	1	6	2	27	12	2	1	2	1	2	8	4	9	13	2	1	4	10	4	7	8	7	8	8	10	10	1	5
3	112	6	1	1	1	1	1	3	18	1	32	9	1	2	1	1	1	10	2	9	13	7	1	4	10	4	1	8	1	8	3	3	3	1	1
3	112	4	2	1	1	2	1	4	18	1	30	13	2	1	1	1	1	10	2	9	13	7	1	3	10	3	1	8	1	8	3	3	5	3	1
3	113	0	1	3	2	1	1	6	18	13	29	7	1	2	5	5	5	9	3	8	12	8	3	8	13	8	7	7	7	7	15	14	14	14	15
3	113	20	2	1	1	2	1	4	18	2	28	12	2	1	2	1	2	8	4	9	13	2	1	4	9	4	7	8	1	8	8	9	9	1	4
3	114	16	1	1	1	1	1	1	4	10	29	7	1	2	2	2	2	8	4	9	13	1	1	1	6	1	2	4	7	8	7	9	13	1	11
3	114	8	2	1	1	2	1	1	6	2	29	12	2	1	1	1	1	10	2	9	13	7	1	1	6	1	7	8	7	8	5	5	10	6	11
3	114	0	3	3	2	3	2	6	18	13	18	10	2	2	5	5	5	9	3	8	12	8	3	8	13	8	7	7	7	7	15	14	14	14	15
3	114	6	4	1	1	3	2	5	18	13	18	10	2	2	1	1	1	10	2	9	13	7	1	1	6	1	2	2	7	8	4	4	7	3	1
3	115	2	1	1	1	1	1	2	6	2	31	9	1	2	1	1	1	10	2	9	13	7	1	3	14	3	1	8	5	8	1	1	1	1	1
3	115	4	2	1	1	2	1	4	18	1	31	14	2	1	5	5	5	10	2	9	13	8	1	3	14	3	1	8	5	8	3	3	3	3	8
3	116	0	1	3	2	1	2	6	18	13	31	14	2	2	5	5	5	9	3	8	12	8	3	8	13	8	7	7	7	7	15	14	14	14	15
3	116	8	2	1	1	3	2	3	18	1	32	14	2	1	1	1	1	10	2	9	13	7	1	5	12	5	4	3	1	8	5	8	6	6	1
3	117	0	1	3	1	1	2	4	18	1	32	9	1	1	1	1	1	10	2	9	13	7	1	2	7	2	4	5	7	8	15	14	14	14	15
3	118	0	1	3	2	1	1	6	18	13	29	7	1	2	5	5	5	9	3	8	12	8	3	8	13	8	7	7	7	7	15	14	14	14	15
3	118	4	2	2	1	2	1	1	10	2	29	12	2	1	1	1	1	10	2	9	13	7	1	3	6	3	4	3	2	1	15	14	14	14	15
3	119	0	1	3	1	1	1	1	10	6	27	7	1	2	1	1	1	10	2	9	13	7	1	3	6	3	4	2	1	8	15	14	14	14	15
3	119	0	2	3	1	2	1	4	18	1	22	11	2	1	1	1	1	10	2	9	13	7	1	3	6	3	3	2	7	8	15	14	14	14	15
3	119	0	3	4	3	4	2	7	19	14	1	1	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	120	0	1	1	1	1	2	4	18	3	28	12	2	1	1	1	1	10	2	9	13	7	2	9	14	9	8	8	8	8	1	1	1	1	1
3	120	2	2	1	1	3	2	5	18	1	18	5	1	2	2	1	1	2	4	9	13	2	1	4	12	4	2	3	5	8	1	1	1	1	1
3	120	0	3	1	1	3	2	5	18	1	17	5	1	2	1	1	1	10	2	9	13	7	1	2	10	2	2	2	5	8	1	1	1	1	1
3	120	4	4	1	3	4	2	7	19	14	10	3	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	2	2	2	1	5
3	121	0	1	1	1	1	1	1	9	6	27	7	1	2	2	2	2	8	4	9	13	1	1	1	8	1	7	8	7	8	1	1	1	1	1
3	121	0	2	1	1	2	1	2	10	2	27	12	2	1	1	1	1	10	2	9	13	7	1	3	8	3	7	8	7	8	1	1	1	1	1
3	121	0	3	1	3	4	2	7	19	14	8	3	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	1	1	1	1	1
3	121	0	4	1	3	4	2	7	19	14	8	3	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	1	1	1	1	1
3	122	4	1	1	1	1	1	3	18	1	32	9	1	2	1	1	1	10	1	5	11	7	1	3	10	3	1	8	5	8	2	2	2	2	1
3	122	0	2	1	1	2	1	2	9	1	29	12	2	1	1	1	1	10	2	9	13	7	1	1	8	1	2	3	7	8	1	1	1	1	1
3	123	0	1	1	1	1	2	2	10	13	29	12	2	1	1	1	1	10	1	4	9	7	1	3	8	3	7	8	7	8	1	1	1	1	1
3	124	7	1	1	1	1	2	4	18	1	29	12	2	1	1	1	1	10	2	9	13	7	1	4	10	4	2	2	7	8	4	4	7	6	4
3	124	7	2	1	1	3	2	3	18	2	30	13	2	2	1	1	1	10	2	9	13	7	1	4	10	4	1	8	7	8	3	3	7	5	4
3	124	13	3	1	1	3	2	1	5	7	26	6	1	2	5	5	2	2	4	9	13	8	1	3	6	3	1	8	2	2	7	8	10	8	3
3	125	2	1	1	1	1	1	1	9	3	30	8	1	2	2	2	2	8	4	9	13	1	1	1	14	1	7	8	7	8	2	2	5	1	1
3	125	2	2	1	1	2	1	1	12	13	29	12	2	1	1	1	1	10	2	9	13	7	1	1	14	1	7	8	7	8	2	2	5	1	1
3	126	0	1	3	1	1	1	1	2	13	30	8	1	2	2	2	2	8	4	9	13	1	1	3	8	3	7	8	5	8	15	14	14	14	15
3	126	0	2	3	1	2	1	1	2	13	29	12	2	1	5	5	5	10	2	9	13	8	1	3	8	3	6	2	7	8	15	14	14	14	15
3	126	0	3	3	1	3	2	1	6	2	20	10	2	2	5	5	5	10	2	9	13	8	1	3	6	3	3	3	7	8	15	14	14	14	15
3	127	20	1	1	1	1	2	4	18	1	29	12	2	1	1	1	1	10	2	9	13	7	1	2	10	2	4	2	7	8	8	10	6	8	15
3	128	24	1	1	1	1	1	1	2	6	30	8	1	2	2	1	2	8	4	9	13	2	1	2	14	2	7	8	5	8	9	11	6	1	1
3	128	8	2	1	1	2	1	4	18	1	29	12	2	1	1	1	1	10	2	9	13	7	1	2	10	2	1	8	7	8	5	5	2	1	1
3	128	34	3	1	1	3	2	1	9	2	16	5	1	2	1	3	1	1	4	9	13	5	1	2	10	2	1	8	7	8	11	13	8	3	8
3	129	4	1	1	1	1	2	3	18	4	31	14	2	1	1	1	1	10	1	5	11	7	1	1	10	1	2	2	5	8	2	2	2	1	4
3	130	10	1	1	1	1	2	1	2	4	29	7	1	1	1	1	1	10	2	9	13	7	1	1	6	1	4	2	2	2	6	6	4	4	2
3	130	0	2	1	2	3	2	6	18	13	29	7	1	2	5	5	5	9	3	8	12	8	3	8	13	8	7	7	7	7	1	1	1	1	1
3	131	0	1	1	1	1	1	3	18	3	29	7	1	2	2	1	2	8	4	9	13	2	1	2	8	2	4	2	5	8	1	1	1	1	1
3	131	0	2	1	1	2	1	4	18	1	29	12	2	1	1	1	1	10	2	9	13	7	2	9	14	9	8	8	8	8	1	1	1	1	1
3	132	10	1	1	1	1	1	1	10	8	28	7	1	2	1	1	1	10	2	9	13	7	1	2	6	2	3	2	7	8	6	6	6	2	5
3	132	12	2	1	1	2	1	2	10	2	28	12	2	1	1	1	1	10	2	9	13	7	1	2	6	2	3	2	7	8	6	6	4	3	3
3	132	5	3	1	3	4	2	7	19	14	13	4	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	3	3	2	2	4
3	132	3	4	1	3	4	2	7	19	14	10	3	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	3	3	6	2	4
3	133	30	1	1	1	1	1	1	18	7	30	8	1	2	2	1	2	8	4	9	13	2	1	4	8	4	3	4	2	1	15	14	14	14	15
3	133	16	2	1	1	2	1	1	6	3	29	12	2	1	1	1	1	10	2	9	13	7	1	4	8	4	4	2	1	8	15	14	14	14	15
3	134	12	1	1	1	1	1	1	11	4	28	7	1	2	1	1	1	10	2	9	13	7	1	3	5	3	3	2	2	1	5	5	2	1	1
3	134	2	2	1	1	2	1	2	11	1	28	12	2	1	1	1	1	10	2	9	13	7	1	3	5	3	3	2	2	1	1	1	1	1	1
3	134	14	3	1	1	3	2	1	6	4	19	5	1	2	3	3	1	1	4	9	13	4	1	3	5	3	4	4	1	8	6	6	4	1	1
3	134	2	4	1	1	3	2	1	10	2	16	5	1	2	1	1	1	10	2	9	13	7	1	3	5	3	4	2	7	8	2	2	2	1	3
3	134	0	5	3	3	4	2	7	19	14	8	3	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	135	6	1	1	1	1	1	3	18	3	30	8	1	2	2	1	2	8	4	9	13	2	1	1	10	1	7	8	1	8	4	4	7	1	7
3	135	18	2	1	1	2	1	4	18	1	29	12	2	1	2	1	2	8	4	9	13	2	1	1	10	1	4	2	1	8	7	9	8	1	7
3	135	8	3	1	1	3	2	5	18	1	21	11	2	2	1	1	1	10	2	9	13	7	1	1	10	1	4	2	1	8	5	5	9	1	1
3	135	0	4	1	1	3	2	5	18	1	32	14	2	2	1	1	1	10	2	9	13	7	2	9	14	9	8	8	8	8	1	1	1	1	1
3	136	7	1	1	1	1	1	1	2	3	29	7	1	2	2	1	2	8	4	9	13	2	1	1	8	1	3	3	1	8	5	5	7	1	9
3	136	7	2	1	1	2	1	1	2	3	29	12	2	1	2	1	2	8	4	9	13	2	1	1	8	1	4	3	1	8	5	5	7	1	9
3	137	3	1	1	1	1	1	3	18	9	32	9	1	2	2	2	2	8	4	9	13	1	1	2	8	2	1	8	1	8	3	3	10	1	1
3	137	23	2	1	1	2	1	4	18	9	31	14	2	1	2	1	2	8	4	9	13	2	1	2	8	2	7	8	1	8	9	11	11	1	1
3	138	0	1	3	1	1	1	1	12	8	23	6	1	2	2	2	1	3	4	9	13	1	1	2	3	2	1	8	1	8	15	14	14	14	15
3	138	0	2	3	1	2	1	1	6	2	21	11	2	1	1	1	1	10	2	9	13	7	1	2	3	2	3	3	3	2	15	14	14	14	15
3	138	0	3	3	3	4	2	7	19	14	4	2	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	138	0	4	4	3	4	2	7	19	14	2	1	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	139	0	1	3	2	1	1	6	18	13	24	6	1	2	5	5	5	9	3	8	12	8	3	8	13	8	7	7	7	7	15	14	14	14	15
3	139	9	2	1	1	2	1	4	18	1	19	10	2	1	1	1	1	10	2	9	13	7	1	8	13	8	3	3	7	8	6	6	3	1	1
3	139	9	3	1	3	4	2	7	19	14	3	2	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	6	6	3	1	1
3	139	0	4	4	3	4	2	7	19	14	2	1	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	140	0	1	3	2	1	1	6	18	13	29	7	1	2	5	5	5	9	3	8	12	8	3	8	13	8	7	7	7	7	15	14	14	14	15
3	140	8	2	1	1	2	1	2	6	2	29	12	2	1	1	1	1	10	2	9	13	7	1	3	5	3	3	2	1	8	4	4	4	14	4
3	141	10	1	1	1	1	1	3	18	2	31	9	1	2	2	2	2	8	4	9	13	1	1	4	10	4	7	8	7	8	6	6	9	1	6
3	141	8	2	1	1	2	1	4	18	1	31	14	2	1	1	1	1	10	2	9	13	7	1	4	10	4	2	4	7	8	5	5	8	1	6
3	142	12	1	1	1	1	1	1	9	5	29	7	1	2	2	2	2	8	4	9	13	1	1	3	8	3	7	8	5	8	6	7	7	1	4
3	142	8	2	1	1	2	1	1	7	3	29	12	2	1	1	1	1	10	2	9	13	7	1	3	8	3	3	2	5	8	5	5	6	1	1
3	143	19	1	1	1	1	1	1	9	7	26	6	1	2	2	2	2	8	4	9	13	1	1	1	14	1	7	8	5	8	8	10	13	1	11
3	143	12	2	1	1	2	1	4	18	1	27	12	2	1	1	1	1	10	2	9	13	7	1	1	14	1	7	8	5	8	6	7	9	1	1
3	143	10	3	1	3	4	2	7	19	14	3	2	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	6	6	9	1	1
3	143	0	4	4	3	4	2	7	19	14	1	1	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	144	26	1	1	1	1	1	1	6	3	27	7	1	2	2	1	2	8	4	9	13	2	1	2	8	2	7	8	5	8	9	11	11	1	9
3	144	22	2	1	1	2	1	4	18	1	26	11	2	1	3	3	3	1	4	9	13	4	1	1	6	1	2	2	7	8	8	10	8	1	5
3	144	16	3	1	3	4	2	7	19	14	3	2	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	7	9	7	1	5
3	145	38	1	1	1	1	1	1	4	10	27	7	1	2	2	2	2	7	4	9	13	1	1	1	4	1	4	2	7	8	11	13	11	1	6
3	145	12	2	1	1	2	1	4	18	1	25	11	2	1	1	1	1	10	2	9	13	7	1	3	8	3	4	4	7	8	6	7	9	1	5
3	145	0	3	4	3	4	2	7	19	14	2	1	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	145	0	4	4	3	4	2	7	19	14	1	1	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	146	50	1	1	1	1	1	1	4	9	28	7	1	2	2	2	1	8	4	9	13	1	1	5	12	5	7	8	7	8	12	13	12	1	6
3	146	24	2	1	1	2	1	2	5	1	27	12	2	1	2	1	1	8	4	9	13	2	1	5	12	5	7	8	7	8	9	11	11	1	1
3	146	22	3	1	3	4	2	7	19	14	7	3	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	8	10	11	1	1
3	146	22	4	1	3	4	2	7	19	14	5	3	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	8	10	11	1	4
3	147	12	1	1	1	1	1	1	13	3	27	7	1	2	2	1	2	8	4	9	13	2	1	5	10	5	7	8	1	8	6	7	7	1	9
3	147	22	2	1	1	2	1	2	6	1	27	12	2	1	2	1	2	8	4	9	13	2	1	5	10	5	4	3	5	8	9	11	9	1	8
3	147	16	3	1	3	4	2	7	19	14	7	3	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	7	9	8	1	6
3	147	12	4	1	3	4	2	7	19	14	3	2	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	6	8	7	1	6
3	148	12	1	1	1	1	1	1	13	4	28	7	1	2	2	1	2	8	4	9	13	2	1	4	8	4	7	8	1	8	6	7	10	1	4
3	148	28	2	1	1	2	1	2	6	1	29	12	2	1	2	1	2	8	4	9	13	2	1	3	8	3	4	2	2	2	9	11	11	1	5
3	149	10	1	1	1	1	1	1	9	4	26	6	1	2	2	1	2	8	4	9	13	2	1	1	10	1	2	2	5	8	5	5	7	1	7
3	149	8	2	1	1	2	1	4	18	1	25	11	2	1	1	1	1	10	2	9	13	7	2	9	14	9	8	8	8	8	5	5	7	1	7
3	149	0	3	4	3	4	2	7	19	14	1	1	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	150	12	1	1	1	1	1	1	15	3	28	7	1	2	2	1	1	8	4	9	13	2	1	3	11	3	4	2	5	8	6	7	7	1	4
