RECID	HHOLDID	NOVEH	NOIND	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12	H13	H14	H15	H17	H18	H19	H20	H21	H22	H23	H24	H25	H26	H27	H28	H29	H30	H31	H32	H33	H34	H35	H36
1	3332	0	2	1	25	6	8	7	1	1	4	3	3	1	1	1	1	1	8	4	8	1	5	1	3	10	2	7	2	2	1	2	1	9	11	5	2	6
1	3333	1	5	5	25	6	8	7	1	2	1	2	1	2	1	1	2	1	8	4	9	6	11	5	6	18	13	3	13	8	3	1	1	15	14	14	14	15
1	3334	0	3	1	24	6	8	7	1	2	4	2	1	1	1	1	1	1	3	1	8	6	7	3	5	18	2	5	13	8	1	2	1	15	14	14	14	15
1	3335	1	2	6	12	6	1	11	5	1	3	3	3	2	1	1	2	1	8	4	3	3	3	3	1	5	8	2	8	5	1	2	5	13	13	13	1	10
1	3336	0	1	4	6	5	5	9	11	1	4	3	3	1	1	1	1	1	8	4	8	1	2	1	4	18	2	7	2	3	1	2	11	1	1	1	1	1
1	3337	0	1	7	9	5	1	11	5	1	4	3	3	1	1	1	1	2	1	1	7	1	13	3	5	15	2	9	2	3	1	2	5	2	2	2	1	1
1	3338	0	3	6	25	6	1	11	5	1	4	3	3	1	1	1	1	1	8	4	8	2	6	1	3	1	3	7	3	2	2	2	5	7	8	10	1	9
1	3339	0	3	1	12	5	1	11	5	1	4	3	3	1	1	1	1	1	2	1	8	1	6	3	1	16	3	5	3	2	2	1	5	6	6	5	1	1
1	3340	1	1	4	9	5	5	9	11	1	3	3	3	2	1	1	2	1	8	4	3	2	1	3	1	1	9	3	9	7	1	2	11	15	14	14	14	15
1	3341	1	7	5	25	6	1	11	5	1	3	3	3	2	1	1	2	1	8	4	4	3	11	3	1	15	7	6	7	2	4	1	5	14	13	12	1	11
1	3342	1	2	3	25	6	1	11	5	1	3	3	3	2	1	1	2	1	8	4	3	2	4	3	1	1	10	5	10	6	1	2	5	11	13	11	1	3
1	3343	0	5	1	5	5	5	9	11	1	4	3	3	1	1	1	1	1	2	1	8	1	11	3	1	7	6	3	6	2	3	1	11	3	3	7	1	2
1	3344	0	1	3	8	5	5	9	11	1	4	3	3	1	1	1	1	1	8	4	8	1	2	1	4	18	2	7	2	3	1	2	11	2	2	9	1	1
1	3345	1	2	8	25	6	1	11	8	2	1	2	1	2	1	1	2	1	8	4	9	6	5	1	3	2	2	8	13	8	1	2	8	15	14	14	14	15
1	3346	2	3	2	1	6	7	1	9	1	3	3	3	2	1	2	3	2	8	4	9	2	7	6	1	9	6	6	9	4	1	2	9	11	13	11	1	10
1	3347	2	3	7	5	5	3	7	10	1	3	3	3	3	1	1	3	2	8	4	2	3	7	3	3	18	9	8	12	7	1	2	10	12	13	12	1	7
1	3348	0	1	3	25	6	3	7	10	1	4	3	3	1	1	1	1	1	8	4	8	2	2	1	3	9	1	8	1	2	1	2	10	10	12	8	3	12
1	3349	0	1	4	5	5	1	11	8	2	4	3	1	1	1	1	1	1	8	4	8	1	2	1	3	7	1	8	1	2	1	2	8	15	14	14	14	15
1	3350	0	2	6	4	6	5	8	8	1	4	3	3	1	1	1	1	1	2	1	8	3	4	1	5	18	4	6	4	3	1	2	8	1	1	1	1	1
1	3351	0	2	2	3	6	5	8	8	1	4	3	3	1	1	1	1	3	8	4	7	1	5	1	3	18	2	8	2	2	1	2	8	8	9	5	3	1
1	3352	0	1	2	25	6	7	1	9	2	4	3	1	1	1	1	1	1	3	1	8	1	1	3	1	6	3	6	3	4	1	2	9	15	14	14	14	15
1	3353	0	4	6	25	6	7	6	10	1	4	3	3	1	1	1	1	1	1	1	8	1	8	3	1	5	7	2	7	2	3	1	10	8	9	7	5	10
1	3354	1	5	5	1	5	5	8	8	1	3	3	3	2	1	1	2	4	8	4	3	2	11	3	1	4	11	4	11	4	3	1	8	14	13	12	1	11
1	3355	2	4	3	7	5	1	11	8	1	3	3	3	2	2	1	3	2	8	4	3	3	8	5	1	16	10	2	10	4	3	1	8	12	13	12	1	8
1	3356	1	4	6	25	6	1	11	8	1	3	3	3	2	1	1	2	1	8	4	3	3	8	3	1	8	4	3	4	2	3	1	8	13	13	13	1	9
1	3357	0	2	4	25	5	1	11	8	1	4	3	3	1	1	1	1	2	1	1	7	1	4	3	1	10	3	5	3	2	1	2	8	6	6	11	1	8
1	3358	0	1	2	5	5	3	7	10	1	4	3	3	1	1	1	1	2	8	4	7	1	2	1	4	18	1	7	14	1	1	2	10	6	7	4	1	9
1	3359	0	1	4	25	5	7	1	9	1	4	3	3	1	1	1	1	1	8	4	8	1	2	1	3	6	1	7	1	2	1	2	9	1	1	1	1	1
1	3360	1	3	2	3	5	9	1	9	1	3	3	3	1	2	1	2	1	8	4	5	1	6	5	1	9	3	2	4	2	2	1	9	9	11	7	5	1
1	3361	0	1	3	7	5	9	1	9	1	4	3	3	1	1	1	1	2	8	4	7	1	2	1	3	12	1	8	1	2	1	2	9	7	8	5	1	4
1	3362	0	2	5	6	5	9	1	9	1	4	3	3	1	1	1	1	1	8	4	8	1	5	1	3	6	1	8	1	1	1	2	9	3	3	2	2	1
1	3363	0	2	4	1	6	7	1	9	1	4	3	3	1	1	1	1	1	3	1	8	1	4	3	1	5	10	3	10	6	1	2	9	9	12	6	6	5
1	3364	1	2	3	25	6	9	1	9	1	3	3	3	2	1	1	2	1	8	4	4	2	4	3	1	6	2	3	2	2	2	1	9	8	10	13	1	9
1	3365	0	2	3	6	6	9	1	9	1	4	3	3	1	1	1	1	1	2	1	8	1	4	3	1	6	8	3	8	5	2	1	9	15	14	14	14	15
1	3366	1	8	2	25	6	7	1	9	2	3	2	1	2	1	1	2	1	8	4	3	6	12	7	1	6	6	5	13	8	3	2	9	15	14	14	14	15
1	3367	1	5	1	5	6	1	11	8	1	3	3	3	2	1	1	2	1	8	4	3	3	12	7	2	7	1	4	9	3	2	2	8	14	13	12	1	13
1	3368	1	2	7	2	6	1	11	8	2	1	3	2	2	1	1	2	2	8	4	9	6	5	1	3	14	13	8	13	8	1	2	8	15	14	14	14	15
1	3369	1	2	6	3	6	1	11	8	1	3	3	3	2	1	1	2	1	8	4	3	2	4	5	1	9	5	5	6	4	1	2	8	10	12	11	1	5
1	3370	0	2	6	10	6	3	7	10	1	4	3	3	1	1	1	1	2	2	1	7	1	4	6	1	6	6	6	9	5	1	2	10	15	14	14	14	15
1	3371	1	2	2	25	6	3	7	10	1	3	3	3	2	1	1	2	2	8	4	3	2	4	3	1	12	13	5	13	8	1	2	10	12	13	13	1	8
1	3372	1	4	4	25	6	3	7	10	1	3	3	3	2	1	1	2	3	8	4	4	2	8	3	1	6	8	3	8	3	3	1	10	9	10	12	2	11
1	3373	1	4	6	2	6	1	11	8	1	3	3	3	2	1	1	2	3	8	4	3	3	8	3	1	9	10	3	10	4	3	1	8	11	13	13	1	8
1	3374	1	3	1	24	6	9	1	9	1	3	3	3	2	1	1	2	1	8	4	3	2	7	7	1	2	4	5	8	3	1	2	9	15	14	14	14	15
1	3375	2	3	4	13	5	3	7	10	2	2	2	1	3	1	1	3	1	8	4	9	6	7	6	1	6	13	5	13	8	1	2	10	15	14	14	14	15
1	3376	0	2	7	25	6	1	11	8	1	4	3	3	1	1	1	1	1	8	4	8	1	5	1	3	15	1	8	1	1	1	2	8	1	1	1	1	1
1	3377	1	2	3	6	6	1	11	8	1	3	3	3	1	2	1	2	3	8	4	5	1	4	3	1	9	4	5	4	3	1	2	8	6	6	5	1	3
1	3378	1	4	1	3	5	1	11	8	1	3	3	3	2	1	1	2	4	8	4	3	3	8	5	1	9	4	4	7	2	3	2	8	14	13	13	1	14
1	3379	1	3	6	25	6	7	2	6	1	3	3	3	2	1	1	2	1	8	4	3	1	7	5	3	9	1	7	7	3	1	2	6	15	14	14	14	15
1	3380	1	4	4	8	6	6	6	7	1	3	3	3	2	1	1	2	1	8	4	3	3	8	5	1	10	4	5	5	2	3	1	7	11	13	9	5	9
1	3381	0	2	3	8	6	6	6	7	1	4	3	3	1	1	1	1	1	2	1	8	2	3	6	1	1	5	2	10	6	1	2	7	10	12	7	4	6
1	3382	0	2	7	25	6	7	2	6	1	4	3	3	1	1	1	1	1	2	1	8	1	4	6	1	11	3	5	6	4	1	2	6	9	11	6	8	3
1	3383	1	5	7	25	6	6	6	7	1	3	3	3	2	1	1	2	1	8	4	3	2	11	5	1	4	8	2	9	3	3	1	7	10	13	13	13	6
1	3384	1	4	2	18	5	6	8	4	1	3	3	3	2	1	1	2	2	8	4	3	2	8	3	1	9	4	3	4	2	3	1	4	13	13	13	6	10
1	3385	2	4	5	8	6	8	3	4	1	3	3	3	3	1	1	3	2	8	4	2	3	8	3	1	1	12	3	12	5	3	1	4	15	14	14	14	15
1	3386	1	2	6	1	6	7	6	3	1	3	3	3	2	1	1	2	1	8	4	3	2	5	1	3	6	3	7	3	2	1	2	3	12	13	10	1	15
1	3387	0	5	1	25	6	7	6	3	1	4	3	3	1	1	1	1	2	2	1	7	2	12	7	1	8	6	4	8	2	3	2	3	11	13	9	7	12
1	3388	1	2	3	2	5	1	11	2	1	3	3	3	2	1	1	2	1	8	4	3	3	4	5	1	2	9	5	12	7	1	2	2	6	6	9	1	1
1	3389	1	4	4	25	6	7	6	3	1	3	3	3	2	1	1	2	2	8	4	3	2	8	6	1	5	5	3	8	3	3	1	3	13	13	12	2	8
1	3390	1	2	5	25	6	1	11	2	1	3	3	3	2	1	1	2	1	8	4	3	3	4	1	3	1	1	6	1	1	1	2	2	7	9	12	1	1
1	3391	0	3	3	17	5	1	11	2	1	4	3	3	1	1	1	1	1	2	2	8	1	7	3	3	9	1	8	4	2	1	2	2	3	3	10	1	1
1	3392	0	1	1	12	5	1	11	2	1	4	3	3	1	1	1	1	1	2	1	8	1	1	1	5	18	1	5	1	2	1	2	2	6	6	9	2	4
1	3393	4	5	3	25	6	1	11	2	2	2	3	2	4	1	1	4	3	8	4	9	5	12	8	1	1	12	5	12	6	1	2	2	15	14	14	14	15
1	3394	0	1	6	25	6	7	6	3	1	4	3	3	1	1	1	1	1	8	4	8	1	2	1	4	18	1	8	14	1	1	2	3	2	2	1	2	1
1	3395	0	3	7	11	5	8	7	1	1	4	3	3	1	1	1	1	2	3	1	7	1	7	6	1	10	5	4	8	4	1	2	1	12	13	8	9	7
1	3396	1	2	1	13	5	8	7	1	1	3	3	3	2	1	1	2	1	8	4	3	2	4	6	1	9	4	5	8	5	1	2	1	10	12	11	1	7
1	3397	1	3	3	6	6	8	7	1	1	3	3	3	2	1	1	2	1	8	4	3	2	6	5	1	6	3	4	6	3	2	2	1	15	14	14	14	15
1	3398	1	2	2	13	5	8	7	1	1	3	3	3	2	1	1	2	1	8	4	3	2	4	3	5	1	10	5	10	6	1	2	1	9	11	10	2	2
1	3399	0	2	6	3	6	8	7	1	2	4	2	1	1	1	1	1	1	2	1	8	6	4	6	1	9	3	5	13	8	1	2	1	15	14	14	14	15
1	3400	1	5	7	5	6	8	7	1	1	3	3	3	2	1	1	2	1	8	4	3	2	11	3	1	5	8	3	8	2	3	1	1	12	13	9	5	10
1	3401	1	2	2	25	6	8	7	1	1	3	3	3	2	1	1	2	2	8	4	3	2	4	5	1	8	8	5	9	5	1	2	1	10	12	13	4	6
1	3402	1	6	6	25	6	8	7	1	1	3	3	3	1	1	2	2	3	8	4	3	2	11	3	1	6	4	4	4	1	4	1	1	14	13	13	14	10
1	3403	0	2	1	5	7	1	11	11	1	4	3	3	1	1	1	1	2	8	4	7	1	5	1	3	10	2	8	2	2	1	2	11	9	11	3	1	9
1	3404	1	2	1	12	7	1	11	11	2	3	3	2	2	1	1	2	1	8	4	3	2	5	5	2	14	13	8	13	8	1	2	11	15	14	14	14	15
1	3405	1	1	2	4	7	1	11	11	1	3	3	3	2	1	1	2	1	8	4	3	2	2	2	2	11	2	7	2	3	1	2	11	6	6	8	1	5
1	3406	1	2	2	4	7	1	11	11	1	3	3	3	2	1	1	2	1	8	4	3	3	5	2	3	9	1	8	2	2	1	2	11	4	5	7	2	1
1	3407	1	2	7	17	7	1	11	11	1	3	3	3	2	1	1	2	2	8	4	3	2	5	1	4	18	1	7	1	1	1	2	11	9	11	10	1	9
1	3408	0	2	6	25	7	1	11	11	1	4	3	3	1	1	1	1	2	8	4	7	2	5	1	3	15	1	8	2	2	1	2	11	7	8	6	1	7
1	3409	2	4	6	16	7	1	11	11	1	3	3	3	3	1	1	3	2	8	4	2	3	10	7	1	10	9	5	12	5	1	2	11	14	13	13	1	9
1	3410	2	3	5	16	6	1	11	11	1	3	3	3	3	1	1	3	1	8	4	2	3	7	4	3	9	2	7	6	3	1	2	11	12	13	10	1	7
1	3411	1	4	5	25	7	1	11	11	1	3	3	3	2	1	1	2	2	8	4	3	2	10	7	1	10	4	4	13	8	1	2	11	14	13	13	1	12
1	3412	1	4	6	25	7	1	11	11	1	3	3	3	2	1	1	2	2	8	4	3	2	8	5	1	13	4	3	5	2	3	1	11	10	12	11	1	4
1	3413	0	1	4	25	7	1	11	11	1	4	3	3	1	1	1	1	1	8	4	8	1	2	2	2	11	1	8	1	2	1	2	11	1	1	1	1	1
1	3414	1	1	3	25	7	1	11	11	1	3	3	3	2	1	1	2	2	8	4	3	2	1	2	2	7	7	4	7	6	1	2	11	8	9	6	1	2
1	3415	0	6	6	25	7	5	10	11	1	4	3	3	1	1	1	1	1	2	1	8	1	12	7	1	9	1	5	8	2	2	2	11	14	13	10	10	11
1	3416	0	2	6	2	7	5	10	11	1	4	3	3	1	1	1	1	1	8	4	8	1	5	1	3	11	2	7	2	2	1	2	11	1	1	1	1	1
1	3417	1	3	1	25	7	5	10	11	2	3	3	2	2	1	1	2	2	8	4	3	6	6	6	1	9	4	3	5	2	2	2	11	15	14	14	14	15
1	3418	0	3	5	3	7	5	10	11	1	4	3	3	1	1	1	1	2	2	1	7	1	6	6	1	11	4	4	4	2	2	2	11	7	8	4	3	3
1	3419	1	4	5	25	7	5	10	11	1	3	3	3	2	1	1	2	1	8	4	3	2	8	3	1	6	4	3	4	2	3	1	11	5	5	3	1	1
1	3420	0	2	3	1	7	5	10	11	1	4	3	3	1	1	1	1	3	8	4	7	1	5	1	3	10	1	8	1	1	1	2	11	9	12	12	11	8
1	3421	1	3	5	16	7	5	10	11	1	3	3	3	2	1	1	2	1	8	4	3	2	7	3	4	18	2	7	7	3	1	2	11	13	13	12	6	10
1	3422	0	6	1	4	7	5	10	11	2	4	3	2	1	1	1	1	2	2	1	7	1	11	3	1	9	13	4	13	8	4	1	11	15	14	14	14	15
1	3423	1	1	2	25	7	5	10	11	1	3	3	3	2	1	1	2	1	8	4	3	2	2	1	3	6	1	7	1	2	1	2	11	6	7	4	1	3
1	3424	1	3	2	25	7	5	10	11	1	3	3	3	2	1	1	2	1	8	4	3	3	6	3	1	10	5	4	5	2	2	1	11	11	13	10	3	10
1	3425	3	4	3	5	7	5	10	11	1	3	3	3	4	1	1	4	2	8	4	1	4	9	6	1	1	9	3	10	4	2	2	11	14	13	13	1	9
1	3426	0	2	4	25	7	5	10	11	1	4	3	3	1	1	1	1	1	2	2	8	1	5	3	4	18	1	7	2	2	1	2	11	4	4	4	6	1
1	3427	1	3	4	25	7	5	10	11	1	3	3	3	2	1	1	2	1	8	4	3	2	6	3	1	12	6	2	6	3	2	1	11	11	13	7	2	7
1	3428	1	6	5	25	7	1	11	10	1	3	3	3	2	1	1	2	2	8	4	3	3	11	6	1	9	8	3	9	2	4	1	10	14	13	13	8	11
1	3429	1	1	6	25	7	1	11	10	1	3	3	3	2	1	1	2	1	8	4	3	2	1	3	1	5	9	6	9	7	1	2	10	6	7	7	1	4
1	3430	1	1	7	3	7	1	11	10	1	3	3	3	2	1	1	2	1	8	4	3	2	1	1	4	18	13	5	13	8	1	2	10	10	12	6	1	8
1	3431	1	1	7	17	6	1	11	10	1	3	3	3	2	1	1	2	1	8	4	3	2	2	1	3	1	9	7	9	7	1	2	10	8	10	12	3	11
1	3432	1	5	1	25	7	1	11	10	1	3	3	3	2	1	1	2	1	8	4	3	2	11	5	1	9	4	3	5	2	3	1	10	14	13	13	1	14
1	3433	2	5	2	13	7	1	11	10	1	3	3	3	2	1	1	3	4	8	4	9	4	12	7	1	9	6	4	10	4	2	2	10	14	13	12	1	2
1	3434	1	2	3	25	7	1	11	10	1	3	3	3	2	1	1	2	1	8	4	3	2	4	3	1	11	2	6	2	2	1	2	10	12	13	12	1	8
1	3435	0	1	4	25	7	1	11	10	1	4	3	3	1	1	1	1	1	8	4	8	1	2	1	3	9	1	8	1	2	1	2	10	2	2	2	3	1
1	3436	0	2	4	25	7	1	11	10	1	4	3	3	1	1	1	1	1	8	4	8	6	5	1	3	11	1	8	2	2	1	2	10	4	4	3	6	1
1	3437	0	1	5	25	7	1	11	10	1	4	3	3	1	1	1	1	1	8	4	8	1	2	1	3	12	1	8	1	2	1	2	10	2	2	3	1	4
1	3438	0	2	1	25	7	1	11	10	2	4	2	1	1	1	1	1	2	8	4	7	6	5	1	3	9	1	7	13	8	1	2	10	15	14	14	14	15
1	3439	1	3	1	16	7	1	11	10	2	1	2	1	2	1	1	2	1	8	4	9	6	7	3	3	6	3	8	13	8	1	2	10	15	14	14	14	15
1	3440	1	3	6	21	6	1	11	10	2	3	2	2	2	1	1	2	1	8	4	3	6	7	3	1	8	9	5	13	8	1	2	10	15	14	14	14	15
1	3441	1	3	5	17	6	1	11	10	1	3	3	3	2	1	1	2	1	8	4	3	3	6	3	1	9	9	3	9	4	2	1	10	7	8	10	1	8
1	3442	1	3	2	17	6	1	11	10	1	3	3	3	2	1	1	2	1	8	4	3	3	6	3	1	12	13	2	13	8	2	1	10	9	11	13	1	1
1	3443	2	3	2	5	7	1	11	10	1	3	3	3	3	1	1	3	1	8	4	2	2	7	6	1	6	3	3	7	3	1	2	10	11	13	12	7	1
1	3444	4	4	3	25	7	1	11	10	1	3	3	3	4	1	2	4	1	8	4	1	3	8	3	1	8	5	3	5	2	3	1	10	14	13	13	1	14
1	3445	2	3	5	3	7	1	11	10	1	3	3	3	2	2	1	3	1	8	4	3	3	7	2	3	12	4	8	9	4	1	2	10	10	12	10	1	8
1	3446	1	4	6	1	7	3	10	10	1	3	3	3	2	1	1	2	1	8	4	3	2	8	3	1	6	8	3	8	3	3	1	10	9	11	12	1	5
1	3447	1	2	7	18	6	7	8	10	2	3	3	1	2	1	1	2	1	8	4	3	3	4	5	1	6	9	5	10	6	1	2	10	15	14	14	14	15
1	3448	1	3	1	25	7	7	8	10	1	3	3	3	2	1	1	2	2	8	4	3	2	6	6	1	2	10	4	11	6	2	2	10	12	13	13	14	14
1	3449	0	3	1	11	7	5	1	10	1	4	3	3	1	1	1	1	2	8	4	7	1	7	6	1	10	5	6	9	4	1	2	10	12	13	8	8	3
1	3450	0	1	7	14	7	5	1	10	1	4	3	3	1	1	1	1	2	3	1	7	1	1	3	1	15	3	4	3	4	1	2	10	7	8	6	1	6
1	3451	2	3	6	25	7	5	1	10	1	3	3	3	3	1	1	3	2	8	4	2	3	6	5	1	6	13	4	13	8	2	1	10	11	13	10	1	7
1	3452	0	2	4	25	7	5	1	10	1	4	3	3	1	1	1	1	1	8	4	8	1	5	1	3	10	2	7	2	2	1	2	10	4	6	6	7	5
1	3453	1	2	4	25	7	5	1	10	2	3	3	1	2	1	1	2	1	8	4	3	2	5	1	3	18	13	7	13	8	1	2	10	15	14	14	14	15
1	3454	1	4	1	25	7	5	1	10	1	3	3	3	2	1	1	2	3	8	4	3	2	8	6	1	7	7	2	10	4	3	1	10	14	13	11	1	10
1	3455	2	6	7	25	7	5	1	10	1	3	3	3	3	1	1	3	1	8	4	2	1	11	7	1	9	5	3	10	3	3	1	10	14	13	12	5	9
1	3456	2	4	3	25	7	7	8	10	2	3	3	2	3	1	1	3	3	8	4	2	3	8	7	1	1	10	4	13	8	3	2	10	15	14	14	14	15
1	3457	1	2	6	25	7	7	8	10	1	3	3	3	2	1	1	2	1	8	4	3	2	4	3	1	1	13	5	13	8	1	2	10	11	13	11	3	9
1	3458	0	1	6	1	7	7	8	10	1	4	3	3	1	1	1	1	1	8	4	8	1	2	1	4	6	1	7	14	1	1	2	10	6	8	3	4	2
1	3459	0	5	7	2	7	7	8	10	1	4	3	3	1	1	1	1	3	1	1	7	2	12	7	1	6	6	4	10	3	2	2	10	14	13	11	9	12
1	3460	1	4	7	11	7	7	8	10	1	3	3	3	2	1	1	2	1	8	4	3	3	8	3	1	4	13	3	13	8	3	1	10	13	13	13	1	13
1	3461	0	3	5	25	7	3	10	10	1	4	3	3	1	1	1	1	1	3	1	8	1	6	3	1	6	6	2	6	3	2	1	10	6	7	4	8	3
1	3462	2	7	3	12	6	7	8	10	1	3	3	3	3	1	1	3	1	8	4	2	3	11	3	1	4	10	4	10	3	4	1	10	14	13	13	14	14
1	3463	2	3	3	22	7	7	8	10	1	3	3	3	2	1	2	3	1	8	4	2	2	6	5	1	12	6	4	7	3	2	2	10	12	13	13	1	15
1	3464	0	2	4	25	7	7	8	10	2	4	3	2	1	1	1	1	1	8	4	8	2	5	1	3	2	13	8	13	8	1	2	10	15	14	14	14	15
1	3465	1	2	5	25	7	7	8	10	1	3	3	3	2	1	1	2	3	8	4	3	2	4	5	1	1	10	5	11	7	1	2	10	13	13	10	4	9
1	3466	1	5	5	25	7	7	8	10	1	3	3	3	2	1	1	2	4	8	4	3	3	11	5	1	1	10	4	11	4	3	1	10	12	13	13	13	11
1	3467	1	4	2	25	7	7	8	10	1	3	3	3	2	1	1	2	1	8	4	3	3	8	5	1	10	6	3	7	2	3	1	10	11	13	9	1	10
1	3468	0	2	4	25	7	7	8	10	2	4	3	1	1	1	1	1	3	8	4	7	1	4	6	1	10	13	5	13	8	1	2	10	15	14	14	14	15
1	3469	1	5	7	25	7	7	8	10	2	3	2	2	2	1	1	2	1	8	4	3	6	12	7	1	11	5	4	13	8	1	2	10	15	14	14	14	15
1	3470	1	6	7	18	6	7	8	10	2	3	2	2	2	1	1	2	3	8	4	3	6	12	7	1	9	4	4	13	8	3	1	10	15	14	14	14	15
1	3471	0	2	1	25	7	7	8	10	1	4	3	3	1	1	1	1	2	2	1	7	1	4	6	1	7	4	6	4	3	2	2	10	15	14	14	14	15
1	3472	1	2	6	25	7	5	1	10	1	3	3	3	2	1	1	2	1	8	4	3	2	3	6	1	6	8	2	10	6	1	2	10	15	14	14	14	15
1	3473	2	3	6	9	7	5	1	10	1	3	3	3	3	1	1	3	1	8	4	2	3	7	7	1	2	10	5	12	7	1	2	10	15	14	14	14	15
1	3474	1	2	4	23	7	5	1	10	1	3	3	3	2	1	1	2	1	8	4	3	3	4	3	1	1	12	5	12	7	1	2	10	12	13	11	11	10
1	3475	1	2	3	6	7	5	1	10	1	3	3	3	2	1	1	2	1	8	4	3	3	4	6	1	9	8	3	10	6	1	2	10	15	14	14	14	15
1	3476	1	2	2	12	6	5	1	10	1	3	3	3	2	1	1	2	1	8	4	3	3	13	1	3	12	1	9	1	1	1	2	10	6	6	4	1	1
1	3477	2	4	1	25	7	3	10	10	1	3	3	3	3	1	1	3	1	8	4	2	3	8	3	1	2	10	3	10	4	3	1	10	13	13	13	14	13
1	3478	0	1	7	16	6	3	10	10	1	4	3	3	1	1	1	1	1	4	1	8	1	1	1	4	18	3	6	3	4	1	2	10	7	8	7	8	7
1	3479	2	6	3	25	7	3	10	10	1	3	3	3	2	2	1	3	1	8	4	3	2	12	7	1	5	5	5	11	4	1	2	10	14	13	13	3	13
1	3480	3	3	2	25	7	3	10	10	1	3	3	3	2	3	1	4	3	8	4	3	2	7	7	1	8	6	4	9	4	1	2	10	14	13	12	7	14
1	3481	0	1	2	5	6	3	10	10	2	4	3	1	1	1	1	1	1	8	4	8	1	2	1	3	7	1	8	1	2	1	2	10	15	14	14	14	15
1	3482	1	2	4	25	7	3	10	10	1	3	3	3	2	1	1	2	1	8	4	3	2	3	6	1	6	6	2	9	5	1	2	10	11	13	13	8	15
1	3483	1	2	6	4	7	1	11	11	1	3	3	3	2	1	1	2	1	8	4	3	2	3	3	1	18	8	2	8	5	1	2	11	9	11	11	1	11
1	3484	0	4	7	11	6	1	11	11	1	4	3	3	1	1	1	1	1	8	4	8	1	8	3	1	16	7	3	7	2	3	1	11	6	7	12	6	5
1	3485	1	4	7	5	7	1	11	11	1	3	3	3	2	1	1	2	4	8	4	3	3	8	3	1	16	11	3	11	5	3	1	11	14	13	13	1	8
1	3486	3	4	1	3	7	1	11	11	2	2	2	2	2	3	1	4	2	8	4	9	6	9	7	6	18	13	4	13	8	2	2	11	15	14	14	14	15
1	3487	2	3	2	25	7	7	6	1	2	2	2	3	2	1	2	3	1	8	4	9	6	7	7	1	9	5	5	13	8	1	2	1	13	13	11	8	15
1	3488	0	4	5	25	7	7	6	1	1	4	3	3	1	1	1	1	1	2	1	8	1	8	3	1	10	5	2	5	2	3	1	1	12	13	9	7	10
1	3489	0	1	7	25	7	7	6	1	1	4	3	3	1	1	1	1	1	2	1	8	2	1	1	3	18	4	6	4	5	1	2	1	9	11	6	9	3
1	3490	1	3	1	25	7	7	6	1	1	3	3	3	2	1	1	2	1	8	4	3	2	6	3	1	1	6	5	6	3	2	1	1	13	13	10	8	8
1	3491	1	2	2	25	7	7	6	1	2	1	2	1	2	1	1	2	1	8	4	9	6	4	3	6	18	13	6	13	8	1	2	1	15	14	14	14	15
1	3492	1	6	3	25	7	7	6	1	1	3	3	3	2	1	1	2	1	8	4	3	2	11	7	1	9	8	4	9	2	3	1	1	14	13	9	8	9
1	3493	1	4	3	25	7	7	6	1	1	3	3	3	2	1	1	2	1	8	4	3	2	8	5	1	12	4	3	5	2	3	1	1	10	12	7	1	3
1	3494	0	1	3	1	7	7	6	1	1	4	3	3	1	1	1	1	1	8	4	8	1	2	3	1	6	5	7	5	5	1	2	1	9	11	4	7	5
1	3495	0	2	4	8	6	7	6	1	2	4	3	2	1	1	1	1	1	1	1	8	2	4	6	1	6	7	5	10	6	1	2	1	15	14	14	14	15
1	3496	0	2	5	6	6	7	6	1	1	4	3	3	1	1	1	1	1	2	2	8	1	5	3	4	18	1	8	2	2	1	2	1	10	13	12	11	5
1	3497	4	7	6	9	7	7	6	1	1	3	3	3	3	3	1	4	2	8	4	2	3	12	7	1	5	5	5	10	3	3	1	1	14	13	13	14	14
1	3498	0	5	6	3	7	7	6	1	1	4	3	3	1	1	1	1	3	2	1	7	1	12	7	1	10	4	4	8	2	3	1	1	15	14	14	14	15
1	3499	0	3	1	25	7	7	6	1	1	4	3	3	1	1	1	1	1	2	1	8	2	7	6	1	1	4	5	9	4	1	2	1	11	13	11	7	11
1	3500	1	3	2	25	7	6	7	3	1	3	3	3	2	1	1	2	2	8	4	3	2	6	6	1	10	5	3	8	3	2	1	3	12	13	8	1	2
1	3501	2	3	4	9	7	6	7	3	1	3	3	3	3	1	1	3	2	8	4	2	3	7	6	1	9	7	5	10	5	1	2	3	10	13	11	9	10
1	3502	0	1	5	10	7	6	7	3	1	4	3	3	1	1	1	1	1	8	4	8	1	2	1	4	18	2	8	2	3	1	2	3	4	4	2	1	5
1	3503	3	9	6	25	7	1	8	2	1	3	3	3	3	1	2	4	3	8	4	1	5	12	7	3	18	1	8	13	8	3	2	2	14	13	13	9	11
1	3504	0	2	5	2	7	1	8	2	1	4	3	3	1	1	1	1	1	8	4	8	6	5	1	3	6	1	7	1	1	1	2	2	7	8	7	6	5
1	3505	1	4	5	25	7	1	8	2	1	3	3	3	2	1	1	2	1	8	4	3	2	8	3	1	9	4	3	4	2	3	1	2	12	13	11	1	8
1	3506	1	6	7	9	7	1	8	2	1	3	3	3	2	1	1	2	1	8	4	3	3	12	5	1	7	3	3	7	2	3	1	2	8	9	12	1	1
