RECID	HHOLDID	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54
2	6108	1	2	1	2	1	4	8	1	1	9	1	1	2	3	3	1	2	1	1	2	1	1	9	17	17	9	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	8	7	1	3	1	4	1	8	5	8	9	6
2	6109	1	4	9	10	5	8	14	15	5	18	2	3	3	13	8	8	10	8	7	5	8	6	16	16	16	14	14	8	5	3	3	3	3	3	3	3	3	3	21	7	7	6	18	13	8	11	3	3	16	9	6	14	14	15
2	6109	2	4	9	10	5	8	14	15	5	18	2	3	3	13	8	8	10	8	7	5	8	6	16	16	16	14	14	8	5	3	3	3	3	3	3	3	3	3	21	7	7	6	18	13	8	11	3	3	16	9	6	14	14	15
2	6112	1	2	1	2	1	5	13	7	1	12	1	1	2	3	3	1	2	1	8	6	9	2	9	16	16	10	1	9	1	2	2	2	2	2	2	2	1	2	22	8	8	1	12	9	1	2	1	4	1	8	1	9	10	6
2	6114	1	2	1	2	1	3	10	1	1	6	1	2	4	14	9	9	11	9	4	2	1	3	3	17	17	5	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	8	8	2	3	1	4	1	8	5	3	5	1
2	6115	1	2	1	2	1	1	11	3	1	9	1	1	2	3	3	1	2	1	1	2	1	1	9	17	17	8	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	9	7	2	3	1	4	1	8	5	9	8	5
2	6116	1	2	1	2	1	7	10	6	1	14	1	1	2	2	3	1	2	1	8	6	9	1	8	17	17	4	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	3	9	2	2	5	1	4	1	8	5	4	4	4
2	6118	1	2	1	1	1	9	4	16	6	19	1	1	2	2	3	1	2	1	1	2	1	3	8	17	17	7	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	1	13	2	3	1	4	2	8	5	11	7	3
2	6121	1	2	1	3	1	4	8	2	1	9	1	1	2	1	3	1	2	1	2	6	1	1	7	17	17	9	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	1	13	1	3	1	4	1	8	5	13	9	7
2	6126	1	2	1	3	1	1	8	4	1	16	1	1	2	3	3	1	2	1	1	2	1	3	8	17	17	10	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	9	5	2	2	1	4	1	8	5	11	10	3
2	6128	1	2	1	2	1	1	9	2	1	9	1	1	2	3	3	1	2	1	1	2	1	2	7	17	17	7	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	6	4	2	8	1	4	1	8	5	12	7	3
2	6132	1	2	1	1	2	9	4	16	6	19	1	1	2	2	3	1	2	1	8	6	9	2	7	6	2	8	1	9	1	2	2	2	2	2	2	2	1	2	22	8	8	1	2	8	1	3	1	4	1	8	1	11	8	4
2	6133	1	2	1	2	1	7	5	4	5	14	1	1	2	3	3	1	2	1	1	2	1	2	5	17	17	7	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	3	2	2	1	3	1	4	1	8	5	11	7	5
2	6133	2	2	1	10	1	9	8	16	5	19	1	4	4	14	9	9	11	9	8	6	9	1	6	17	17	2	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	3	2	2	1	3	1	4	1	10	5	2	2	1
2	6135	1	2	1	1	1	9	4	16	6	19	1	1	2	2	3	1	2	1	1	2	1	3	4	17	17	7	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	9	5	2	2	1	4	1	4	5	8	7	6
2	6137	1	2	1	2	1	4	10	8	1	15	1	1	2	3	3	1	2	1	1	2	1	1	7	17	17	7	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	1	9	2	3	3	4	1	8	5	14	14	15
2	6139	1	2	1	2	1	2	11	3	1	10	1	1	2	3	3	1	2	1	8	6	9	1	7	17	17	6	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	3	2	5	2	5	1	4	1	8	5	11	6	3
2	6140	1	2	1	2	1	5	11	5	1	12	1	1	2	3	3	1	2	1	1	2	1	1	8	17	17	8	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	8	7	2	3	1	4	1	7	5	10	7	5
2	6142	1	2	1	2	1	2	10	5	3	14	1	1	2	3	3	1	2	1	1	2	1	1	12	3	11	12	1	9	1	1	2	2	2	2	2	2	2	2	6	4	8	1	1	10	2	3	1	4	1	4	2	10	12	10
2	6142	2	2	1	2	1	1	8	2	4	8	1	1	2	3	3	1	2	1	8	6	9	2	7	17	17	6	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	4	18	1	2	8	1	4	2	4	5	12	6	1
2	6145	1	2	1	2	1	5	9	2	2	10	1	1	2	3	3	1	2	1	1	2	1	1	8	17	17	9	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	6	4	2	3	1	4	1	8	5	13	8	8
2	6145	2	2	1	1	1	9	4	16	6	19	1	1	2	2	3	1	2	1	1	2	1	1	6	2	6	11	1	9	1	1	2	2	2	2	2	2	2	2	4	1	8	1	9	5	2	2	1	4	3	4	2	7	10	1
2	6151	1	1	3	2	1	1	10	6	3	14	1	1	2	2	3	1	2	1	1	1	1	1	11	8	8	9	1	9	1	2	2	1	1	1	2	1	2	2	22	8	8	1	2	8	1	3	1	4	1	8	4	13	9	6
2	6151	2	2	1	2	1	1	9	2	4	8	1	1	2	2	3	1	2	1	1	2	1	2	11	17	17	9	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	5	5	2	2	1	4	4	8	5	12	8	6
2	6152	1	2	1	2	1	2	10	5	1	11	1	1	1	3	3	2	6	1	3	2	1	1	9	17	17	10	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	4	8	2	3	1	4	1	8	5	12	10	5
2	6153	1	2	1	2	1	4	10	5	1	13	1	1	2	2	3	1	2	2	1	2	1	1	9	17	17	5	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	8	7	1	3	1	4	1	8	5	11	5	6
2	6153	2	2	1	9	3	9	1	16	6	19	1	4	4	14	9	9	11	9	1	2	1	1	3	17	17	6	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	10	7	1	2	1	4	4	10	5	6	6	1
2	6153	3	2	1	7	3	9	8	16	6	19	1	4	4	14	9	9	11	9	4	2	1	2	6	17	17	11	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	10	7	1	2	1	4	4	10	5	7	11	14
2	6156	1	2	1	2	1	4	11	2	1	8	1	2	4	14	9	9	11	9	1	2	1	1	4	17	17	6	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	9	10	1	3	1	4	1	8	5	9	7	3
2	6157	1	2	1	2	1	3	11	6	1	12	1	1	2	3	3	1	2	1	1	2	1	1	5	17	17	9	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	5	13	2	3	1	4	1	8	5	12	9	8
2	6160	1	2	1	2	1	4	9	4	1	13	1	1	3	3	3	1	2	1	1	2	1	1	8	17	17	9	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	6	5	2	3	1	4	1	8	5	14	14	15
2	6161	1	2	1	9	3	9	1	16	6	19	1	4	4	14	9	9	11	9	1	2	1	2	16	17	17	7	1	9	1	2	1	2	2	2	2	2	2	2	22	8	1	1	11	4	3	4	1	4	1	10	3	9	3	2
2	6161	2	2	1	2	1	1	8	1	1	7	1	1	2	3	3	1	2	1	3	2	1	1	8	17	17	9	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	10	4	2	3	1	4	3	5	5	9	9	1
2	6162	1	2	1	2	1	4	9	2	2	10	1	1	2	3	3	1	2	1	8	6	9	1	4	17	17	8	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	4	18	1	2	8	1	4	2	6	5	7	5	2
2	6162	2	2	1	1	1	9	4	16	6	19	1	1	2	3	2	1	1	1	1	2	1	2	9	17	17	7	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	9	6	2	3	1	4	1	8	5	7	8	1
2	6164	1	2	1	1	1	9	4	16	6	19	1	1	2	3	2	1	1	1	1	2	1	3	7	17	17	8	1	9	1	1	2	2	2	2	2	2	2	2	21	7	8	1	9	6	2	3	1	4	1	8	2	12	8	3
2	6166	1	2	1	2	1	2	13	4	1	9	1	1	2	1	3	1	2	2	1	2	1	2	3	17	17	7	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	9	6	1	3	1	4	1	8	5	11	7	2
2	6167	1	2	1	2	1	3	12	15	1	13	1	2	4	14	9	9	11	9	8	6	9	1	8	7	3	6	5	9	2	2	2	2	2	2	2	2	1	2	22	8	8	1	2	13	1	3	1	4	1	8	1	2	2	2
2	6168	1	2	1	1	1	9	4	16	6	19	1	1	2	3	3	1	2	1	8	6	9	1	4	17	17	2	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	3	9	2	1	5	1	4	1	8	5	2	1	1
2	6168	2	3	2	2	1	1	8	6	2	16	1	1	2	3	3	1	2	1	8	6	9	1	7	17	17	3	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	3	9	2	1	5	1	4	1	8	5	3	3	4
2	6169	1	2	1	9	3	9	1	16	6	19	1	4	4	14	9	9	11	9	1	2	1	2	3	17	17	5	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	9	6	5	2	1	4	1	10	5	12	6	2
2	6170	1	2	1	2	1	2	10	6	1	13	1	1	2	3	3	1	2	1	2	2	1	1	7	17	17	8	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	8	4	1	3	1	4	1	8	5	11	8	7
2	6171	1	2	1	3	1	1	8	6	4	15	1	1	2	3	3	1	2	2	1	2	1	5	13	17	17	11	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	2	6	1	3	1	4	1	8	5	7	11	6
2	6171	2	1	3	2	1	1	9	8	3	16	1	1	2	3	8	8	10	1	3	2	1	5	15	14	3	12	1	9	1	2	2	1	1	1	2	1	2	2	22	8	8	1	5	6	2	8	1	4	2	8	4	9	12	9
2	6176	1	2	1	2	1	1	9	3	1	11	1	1	2	2	3	1	2	1	8	6	9	3	7	17	17	8	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	4	9	2	3	1	4	1	9	5	10	7	5
2	6179	1	2	1	2	1	1	9	3	1	10	1	1	2	2	3	1	2	1	4	2	1	1	7	17	17	14	14	9	5	2	2	2	2	2	2	2	2	2	22	8	8	1	9	4	2	4	3	4	1	8	5	14	14	15
2	6181	1	2	1	2	1	4	9	1	1	7	1	2	4	14	9	9	11	9	1	2	1	3	7	17	17	14	14	9	5	2	2	2	2	2	2	2	2	2	22	8	8	1	9	6	1	3	3	4	1	8	5	14	14	15
2	6183	1	2	1	2	1	4	9	2	5	10	1	1	2	3	3	1	2	1	2	6	9	3	16	17	17	9	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	3	3	4	2	5	1	4	1	8	5	10	10	1
2	6184	1	2	1	2	1	5	9	4	4	13	1	1	2	3	3	1	2	1	8	6	9	5	6	4	3	11	1	9	1	2	2	2	2	2	2	2	1	2	22	8	8	1	2	8	2	3	1	4	1	8	1	13	11	5
2	6184	2	2	1	2	1	1	9	2	3	9	1	1	2	2	3	1	2	1	8	6	9	5	11	16	16	12	1	9	1	1	2	2	2	2	2	2	2	2	21	7	8	1	9	3	2	1	1	4	3	4	2	13	12	15
2	6185	1	2	1	2	1	4	9	5	1	14	1	1	2	3	3	1	2	1	1	2	1	1	7	17	17	11	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	6	10	2	2	1	4	1	8	5	12	11	9
2	6186	1	4	9	10	5	8	14	15	5	18	2	3	3	13	8	8	10	8	7	5	8	6	16	16	16	14	14	8	5	3	3	3	3	3	3	3	3	3	21	7	7	6	18	13	8	11	3	3	16	9	6	14	14	15
2	6187	1	2	1	2	1	1	9	2	5	8	1	2	4	14	9	9	11	9	8	6	9	1	16	17	17	4	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	3	10	1	2	5	1	4	1	8	5	1	1	1
2	6189	1	2	1	2	1	7	10	9	1	16	1	1	2	3	3	1	2	1	1	2	1	1	9	3	9	10	1	9	1	1	2	2	2	2	2	2	2	2	5	2	8	1	4	10	1	3	1	4	1	8	2	13	10	2
2	6190	1	2	1	2	1	2	11	12	1	16	1	1	2	3	3	1	2	2	7	2	1	1	9	17	17	8	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	4	8	2	3	1	4	1	8	5	8	11	7
2	6197	1	2	1	2	1	7	9	1	5	5	1	2	4	14	9	9	11	9	4	2	1	2	16	17	17	1	1	4	4	2	2	2	2	2	2	2	2	2	22	8	8	1	8	6	1	3	1	1	1	8	5	1	1	1
2	6198	1	2	1	2	1	3	12	1	4	4	1	1	2	3	3	1	2	1	1	2	1	2	5	17	17	7	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	9	4	1	3	1	4	1	8	5	10	7	6
2	6198	2	2	1	3	1	5	11	8	3	14	1	1	2	3	3	1	2	1	1	2	1	3	10	17	17	9	1	9	1	3	3	3	3	3	3	3	3	3	22	8	8	1	1	10	1	2	1	4	3	8	6	8	9	2
2	6198	3	1	1	2	1	1	11	2	4	9	1	1	2	3	3	1	2	1	4	2	1	3	10	17	17	1	1	4	4	2	2	2	2	2	2	3	2	3	22	8	8	1	1	10	1	2	1	1	3	8	6	1	1	1
2	6201	1	4	9	10	5	8	14	15	5	18	2	3	3	13	8	8	10	8	7	5	8	6	16	16	16	14	14	8	5	3	3	3	3	3	3	3	3	3	21	7	7	6	18	13	8	11	3	3	16	9	6	14	14	15
2	6203	1	2	1	2	1	2	11	1	1	3	1	2	4	14	9	9	11	9	8	6	9	1	2	17	17	1	1	4	4	2	2	2	2	2	2	2	2	2	22	8	8	1	12	5	2	4	1	2	1	8	5	1	1	1
2	6205	1	2	1	2	1	7	9	2	1	10	1	1	2	3	3	1	2	1	8	6	9	1	3	17	17	4	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	3	1	11	1	5	1	4	1	8	5	7	3	3
2	6206	1	2	1	3	1	7	11	15	1	9	1	1	2	3	3	1	2	1	4	2	1	1	9	17	17	8	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	16	9	2	3	1	4	1	8	5	12	7	8
2	6207	1	1	3	2	1	7	11	10	3	13	1	1	2	2	3	1	2	1	1	2	1	1	10	7	7	11	1	9	1	2	2	1	1	1	2	1	2	2	22	8	8	1	2	13	1	3	1	4	1	8	4	13	11	8
2	6207	2	1	3	2	1	7	10	7	4	14	1	1	2	3	3	1	2	1	8	6	9	1	9	7	7	8	1	9	1	2	2	1	1	1	2	1	2	2	22	8	8	2	2	2	2	8	1	4	2	8	4	9	6	2
2	6209	1	2	1	2	1	1	11	8	1	13	1	1	2	3	3	1	2	2	1	3	2	2	8	16	16	9	1	9	1	1	2	2	2	2	2	2	2	2	21	7	8	1	6	7	2	3	1	4	1	8	2	11	9	2
2	6210	1	2	1	2	1	3	11	3	2	10	1	1	2	3	3	1	2	1	8	6	9	2	7	17	17	6	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	3	5	8	8	4	1	4	1	9	5	11	7	6
2	6210	2	2	1	1	1	9	4	16	6	19	1	1	2	3	3	1	2	1	8	6	9	2	8	17	17	9	2	9	2	2	2	2	2	2	2	2	2	2	22	8	8	5	18	2	8	7	1	4	3	9	5	10	8	3
2	6211	1	2	1	2	1	3	11	2	1	8	1	2	4	14	9	9	11	9	1	2	1	1	7	5	4	7	1	9	1	2	1	2	2	2	2	2	2	2	22	8	1	1	9	6	1	3	1	4	1	8	3	8	7	3
2	6213	1	2	1	2	1	4	11	6	1	13	1	1	2	3	3	1	2	1	1	2	1	1	13	10	8	9	1	9	1	1	2	2	2	2	2	2	2	2	5	7	8	1	9	8	8	3	1	4	1	9	2	12	10	1
2	6214	1	2	1	2	1	5	11	2	1	10	1	1	2	3	3	1	2	1	8	6	9	1	9	17	17	11	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	3	5	6	1	3	1	4	1	8	5	12	11	1
2	6215	1	2	1	2	1	4	11	8	3	15	1	1	2	3	3	1	2	1	8	6	9	1	12	11	4	12	1	9	1	1	1	2	2	2	2	2	2	2	2	4	3	1	9	9	2	3	1	4	1	8	4	11	12	9
2	6215	2	2	1	2	1	2	9	1	4	5	1	2	4	14	9	9	11	9	8	6	9	2	5	17	17	7	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	4	18	1	8	8	1	4	2	9	5	13	7	4
2	6217	1	1	3	2	1	3	11	8	4	15	1	1	2	3	3	1	2	2	1	2	1	2	4	4	2	12	1	9	1	2	2	2	1	1	2	2	2	2	22	8	8	1	4	11	8	3	1	4	1	9	4	10	12	9
2	6217	2	2	1	2	1	1	11	9	3	15	1	1	2	3	3	1	2	2	8	6	9	1	7	17	17	7	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	4	18	1	8	8	1	4	2	9	5	9	7	6
2	6218	1	1	3	3	2	5	11	10	1	16	1	1	2	3	3	1	2	1	8	6	9	1	15	14	7	13	1	9	1	3	3	3	3	3	3	3	3	3	22	8	8	1	2	10	2	3	1	4	1	8	6	8	13	1
2	6221	1	2	1	2	1	1	8	2	1	10	1	1	2	2	3	1	2	1	1	2	1	1	10	17	17	9	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	8	8	8	3	1	4	1	9	5	14	14	15
2	6222	1	2	1	2	1	1	8	1	1	5	1	2	4	14	9	9	11	9	1	2	1	3	8	17	17	3	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	10	6	2	8	1	4	2	6	5	7	3	3
2	6224	1	2	1	2	1	5	9	4	1	12	1	1	2	3	3	1	2	1	1	2	1	3	12	17	17	12	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	4	9	2	3	1	4	1	8	5	13	12	8
2	6227	1	2	1	3	1	4	10	2	1	9	1	1	2	3	3	1	2	1	8	6	9	1	10	2	9	6	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	4	18	13	2	8	1	4	2	8	5	9	7	1
2	6228	1	2	1	2	1	1	11	1	5	6	1	1	2	2	3	1	2	1	4	2	1	1	16	17	17	11	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	1	8	4	3	1	4	1	1	5	1	1	1
2	6231	1	1	3	3	2	5	10	10	1	16	1	1	2	2	3	1	2	1	1	2	1	1	11	10	3	11	1	9	1	2	2	1	1	1	2	1	2	2	22	8	8	1	8	9	2	3	1	4	1	8	4	13	12	11
2	6233	1	4	9	10	5	8	14	15	5	18	2	3	3	13	8	8	10	8	7	5	8	6	16	16	16	14	14	8	5	3	3	3	3	3	3	3	3	3	21	7	7	6	18	13	8	11	3	3	16	9	6	14	14	15
2	6236	1	2	1	2	1	4	14	15	1	13	1	1	3	3	3	1	2	1	8	6	9	1	10	17	17	8	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	3	5	3	2	5	1	4	1	8	5	5	8	1
2	6239	1	2	1	2	1	1	11	3	1	9	1	1	2	3	3	1	2	2	1	2	1	1	10	2	10	12	1	9	1	1	2	2	2	2	2	2	2	2	1	3	8	1	16	8	2	3	1	4	1	8	2	9	12	11
2	6240	1	2	1	2	1	1	9	3	1	11	1	1	3	3	3	1	2	1	1	2	1	1	11	17	17	11	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	6	5	2	2	1	4	1	8	5	11	11	5
2	6242	1	2	1	3	1	7	10	5	1	11	1	1	2	2	3	1	2	2	2	2	1	2	15	13	13	12	1	9	1	2	2	2	2	2	2	2	1	2	22	8	8	1	2	10	2	3	1	4	1	8	1	13	12	4
2	6243	1	2	1	3	1	2	9	2	1	9	1	1	2	3	3	1	2	2	1	2	1	1	7	17	17	8	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	5	5	2	8	1	4	2	8	5	12	8	2
2	6244	1	2	1	2	1	1	9	4	1	12	1	1	2	3	3	1	2	1	4	2	1	1	5	17	17	8	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	10	6	2	3	1	4	1	8	5	9	10	4
2	6245	1	2	1	2	1	7	8	3	1	13	1	1	1	9	3	2	6	1	1	2	1	1	9	17	17	8	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	6	6	1	2	1	4	1	8	5	9	10	7
2	6246	1	2	1	2	1	5	10	7	1	16	1	1	2	3	3	1	2	1	1	2	1	1	11	17	17	13	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	4	7	1	3	1	4	1	8	5	10	13	11
2	6247	1	2	1	1	2	9	4	16	6	19	1	1	2	3	3	1	2	1	8	6	9	2	10	16	16	11	1	9	1	2	2	2	2	2	2	2	1	2	22	8	8	1	12	7	2	3	1	4	1	8	1	9	11	8
2	6247	2	2	1	2	1	4	10	9	2	17	1	1	3	3	3	1	2	1	7	5	8	1	9	17	17	6	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	2	7	1	2	8	1	4	2	8	5	11	6	1
2	6248	1	2	1	2	1	3	10	6	1	14	1	1	2	3	3	1	2	1	8	6	9	1	7	17	17	12	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	3	10	3	2	5	1	4	1	8	5	4	12	13
2	6249	1	2	1	3	1	4	11	8	1	15	1	1	2	3	3	1	2	1	1	2	1	1	9	3	9	9	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	1	9	1	3	1	4	1	8	5	13	7	4
2	6252	1	2	1	2	1	1	11	10	5	15	1	1	2	3	3	1	2	8	1	1	1	1	7	6	3	7	1	9	1	2	2	2	2	2	2	2	1	2	22	8	8	1	4	12	2	3	1	4	1	8	1	14	14	15
2	6252	2	4	9	10	5	8	14	15	5	18	2	3	3	13	8	8	10	8	7	5	8	6	16	16	16	14	14	8	5	3	3	3	3	3	3	3	3	3	21	7	7	6	18	13	8	11	3	3	16	9	6	14	14	15
2	6253	1	4	9	10	5	8	14	15	5	18	2	3	3	13	8	8	10	8	7	5	8	6	16	16	16	14	14	8	5	3	3	3	3	3	3	3	3	3	21	7	7	6	18	13	8	11	3	3	16	9	6	14	14	15
2	6253	2	2	1	2	1	1	9	4	5	12	1	1	1	11	3	2	6	1	8	6	9	1	6	17	17	6	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	4	18	1	2	8	1	4	2	4	5	14	14	15
2	6254	1	4	9	10	5	8	14	15	5	18	2	3	3	13	8	8	10	8	7	5	8	6	16	16	16	14	14	8	5	3	3	3	3	3	3	3	3	3	21	7	7	6	18	13	8	11	3	3	16	9	6	14	14	15
2	6254	2	2	1	2	1	5	10	4	5	12	1	1	2	3	3	1	2	2	1	2	1	2	9	17	17	9	1	9	1	1	2	2	2	2	2	2	2	2	6	1	8	2	5	3	2	8	1	4	2	8	2	14	14	15
2	6255	1	1	3	2	1	1	11	10	1	16	1	1	1	3	3	1	2	2	8	6	9	1	14	14	4	13	1	9	1	2	2	1	1	1	2	1	2	2	22	8	8	1	2	13	2	4	1	4	1	8	4	8	13	13
2	6260	1	2	1	2	1	4	10	4	1	11	1	1	2	2	3	1	2	1	8	6	9	3	2	17	17	6	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	2	6	2	3	1	4	1	8	5	2	6	1
2	6267	1	1	3	2	1	1	11	15	1	14	1	1	3	3	3	1	2	1	1	2	1	1	14	11	6	12	1	9	1	2	2	1	1	1	2	1	2	2	22	8	8	1	4	8	2	3	1	4	1	8	4	10	12	6
2	6268	1	2	1	2	1	6	13	14	5	15	1	1	2	2	3	1	2	1	1	2	1	1	8	1	8	1	1	1	4	1	2	1	2	2	2	2	2	2	4	1	8	1	1	12	1	4	1	3	1	8	4	1	1	1
2	6268	2	2	1	2	1	1	8	3	5	11	1	1	2	2	3	1	2	1	8	6	9	1	4	17	17	3	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	4	18	1	2	8	1	4	2	6	5	6	2	2
2	6268	3	3	7	2	1	4	14	10	5	16	1	1	2	13	3	1	2	1	1	2	1	1	17	17	17	9	1	9	1	4	4	4	4	4	4	4	4	4	22	8	8	1	1	12	1	4	1	4	1	8	7	12	9	5
2	6269	1	4	9	2	1	1	11	9	1	15	1	1	2	3	3	1	2	1	3	2	1	1	10	17	17	12	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	4	11	2	3	1	4	1	8	5	11	11	8
2	6270	1	2	1	7	3	9	1	16	6	19	1	4	4	14	9	9	11	9	1	2	1	2	5	17	17	6	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	10	7	5	3	1	4	1	10	5	8	6	4
2	6271	1	2	1	2	1	3	11	3	1	11	1	1	1	11	3	3	8	1	2	2	1	1	8	17	17	7	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	4	10	1	3	1	4	1	8	5	9	6	2
2	6272	1	2	1	2	1	7	11	12	3	15	1	1	3	13	3	1	2	1	1	2	1	1	10	7	7	12	7	9	2	2	2	2	2	2	2	2	1	2	22	8	8	1	2	12	2	3	1	4	1	8	1	12	11	5
2	6272	2	2	1	2	1	1	10	5	4	13	1	1	2	3	3	1	2	1	8	6	9	1	10	17	17	6	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	4	18	2	8	8	1	4	2	9	5	7	6	3
2	6273	1	2	1	2	1	1	10	1	1	8	1	1	2	1	3	1	2	1	1	2	1	3	8	17	17	11	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	11	4	2	3	1	4	1	8	5	12	11	11
2	6274	1	2	1	2	1	4	9	4	1	12	1	1	2	3	3	1	2	1	1	2	1	1	7	17	17	12	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	5	8	2	3	1	4	1	8	5	13	12	6
2	6276	1	2	1	2	1	4	12	1	3	7	1	1	1	1	3	1	2	1	2	2	1	1	7	17	17	10	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	9	6	1	3	1	4	4	8	5	10	10	3
2	6276	2	2	1	2	1	1	9	1	4	7	1	2	4	14	9	9	11	9	8	6	9	1	7	17	17	9	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	4	18	1	2	8	1	4	5	8	5	13	9	6
2	6276	3	2	1	9	3	9	1	16	6	19	1	4	4	14	9	9	11	9	2	2	1	1	2	17	17	2	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	9	6	1	3	1	4	4	10	5	4	3	1
2	6277	1	2	1	2	1	5	9	2	1	11	1	1	2	3	3	1	2	1	1	2	1	1	9	17	17	8	1	9	1	1	2	2	2	2	2	2	2	2	1	2	8	1	16	6	2	3	3	4	1	6	2	14	14	15
2	6278	1	2	1	2	1	4	11	2	3	8	1	2	4	14	9	9	11	9	1	2	1	2	9	17	17	8	1	9	1	1	2	2	2	2	2	2	2	2	1	2	8	1	16	8	2	3	1	4	1	8	2	9	8	1
2	6278	2	2	1	2	1	4	9	1	4	4	1	1	2	3	3	1	2	1	1	2	1	1	8	17	17	8	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	16	8	2	3	1	4	1	8	5	11	7	3
2	6280	1	2	1	2	1	4	9	4	1	13	1	1	2	3	3	1	2	1	1	2	1	1	8	17	17	9	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	9	13	2	3	1	4	1	8	5	10	9	3
2	6281	1	2	1	2	1	3	14	15	1	16	1	1	2	3	3	1	2	1	1	2	1	1	10	16	16	11	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	6	5	2	3	1	4	3	8	5	8	11	4
